fecha,temperatura
20201218T1900,5.790529
20201218T2000,5.4905286
20201218T2100,5.1305285
20201218T2200,4.4805284
20201218T2300,4.1705284
20201219T0000,4.0805287
20201219T0100,4.0105286
20201219T0200,3.8405285
20201219T0300,3.5805285
20201219T0400,3.6405284
20201219T0500,3.2005286
20201219T0600,2.2305286
20201219T0700,2.0305285
20201219T0800,1.8705287
20201219T0900,2.4205287
20201219T1000,4.3105288
20201219T1100,6.9605284
20201219T1200,9.090529
20201219T1300,9.460529
20201219T1400,10.8005295
20201219T1500,11.520529
20201219T1600,11.130529
20201219T1700,10.660529
20201219T1800,8.610529
20201219T1900,8.100529
20201219T2000,7.8905287
20201219T2100,7.6105285
20201219T2200,7.3205285
20201219T2300,6.9205284
20201220T0000,6.4505286
20201220T0100,6.1205287
20201220T0200,5.9405284
20201220T0300,5.6205287
20201220T0400,5.5005283
20201220T0500,5.5805287
20201220T0600,5.7105284
20201220T0700,5.9005284
20201220T0800,6.5705285
20201220T0900,7.1705284
20201220T1000,7.4905286
20201220T1100,8.650529
20201220T1200,9.580529
20201220T1300,8.970529
20201220T1400,10.110529
20201220T1500,9.720529
20201220T1600,9.240529
20201220T1700,8.470529
20201220T1800,8.0505295
20201220T1900,7.8905287
20201220T2000,7.5805287
20201220T2100,7.5205283
20201220T2200,8.060529
20201220T2300,7.9305286
20201221T0000,7.1805286
20201221T0100,6.0305285
20201221T0200,5.9405284
20201221T0300,5.9005284
20201221T0400,5.8105288
20201221T0500,5.4805284
20201221T0600,4.4805284
20201221T0700,4.3605285
20201221T0800,3.6505284
20201221T0900,3.3905284
20201221T1000,4.6505284
20201221T1100,7.0805287
20201221T1200,9.330529
20201221T1300,11.250529
20201221T1400,11.710529
20201221T1500,12.780529
20201221T1600,10.380529
20201221T1700,9.5505295
20201221T1800,9.810529
20201221T1900,10.290529
20201221T2000,10.720529
20201221T2100,10.510529
20201221T2200,10.310529
20201221T2300,11.260529
20201222T0000,12.120529
20201222T0100,12.520529
20201222T0200,12.330529
20201222T0300,12.380529
20201222T0400,12.480529
20201222T0500,12.400529
20201222T0600,11.890529
20201222T0700,11.5505295
20201222T0800,11.510529
20201222T0900,12.030529
20201222T1000,12.900529
20201222T1100,13.870529
20201222T1200,14.410529
20201222T1300,15.840529
20201222T1400,15.780529
20201222T1500,15.710529
20201222T1600,15.5505295
20201222T1700,14.860529
20201222T1800,13.900529
20201222T1900,14.140529
20201222T2000,14.030529
20201222T2100,13.760529
20201222T2200,13.8005295
20201222T2300,13.350529
20201223T0000,12.890529
20201223T0100,12.580529
20201223T0200,12.320529
20201223T0300,12.040529
20201223T0400,12.010529
20201223T0500,12.250529
20201223T0600,12.250529
20201223T0700,12.290529
20201223T0800,12.250529
20201223T0900,12.270529
20201223T1000,13.390529
20201223T1100,14.710529
20201223T1200,14.640529
20201223T1300,13.970529
20201223T1400,16.090528
20201223T1500,17.05053
20201223T1600,16.580528
20201223T1700,15.790529
20201223T1800,13.780529
20201223T1900,12.870529
20201223T2000,12.090529
20201223T2100,11.8005295
20201223T2200,11.940529
20201223T2300,12.230529
20201224T0000,11.910529
20201224T0100,11.330529
20201224T0200,9.920529
20201224T0300,10.230529
20201224T0400,9.340529
20201224T0500,9.040529
20201224T0600,8.910529
20201224T0700,8.650529
20201224T0800,7.7105284
20201224T0900,8.270529
20201224T1000,8.850529
20201224T1100,9.220529
20201224T1200,9.100529
20201224T1300,9.900529
20201224T1400,9.360529
20201224T1500,8.560529
20201224T1600,7.9605284
20201224T1700,7.4405284
20201224T1800,6.790529
20201224T1900,6.4005284
20201224T2000,5.8905287
20201224T2100,3.1905286
20201224T2200,2.8105285
20201224T2300,3.1005285
20201225T0000,3.4805286
20201225T0100,3.6805286
20201225T0200,3.1605287
20201225T0300,2.7305286
20201225T0400,2.2405286
20201225T0500,1.5105287
20201225T0600,0.81052864
20201225T0700,0.39052868
20201225T0800,0.14052865
20201225T0900,0.86052865
20201225T1000,1.2405287
20201225T1100,1.8705287
20201225T1200,2.2405286
20201225T1300,3.8605285
20201225T1400,3.7405286
20201225T1500,3.8705285
20201225T1600,3.5205286
20201225T1700,2.6705287
20201225T1800,1.8705287
20201225T1900,0.8905287
20201225T2000,0.18052867
20201225T2100,-0.36947134
20201225T2200,-0.43947133
20201225T2300,-0.5394713
20201226T0000,-0.62947136
20201226T0100,-0.62947136
20201226T0200,-0.7494713
20201226T0300,-0.95947134
20201226T0400,-1.2294713
20201226T0500,-1.4094714
20201226T0600,-1.1394713
20201226T0700,-1.1194713
20201226T0800,-1.0594714
20201226T0900,-0.81947136
20201226T1000,-0.15947133
20201226T1100,0.46052867
20201226T1200,1.0905286
20201226T1300,1.9405286
20201226T1400,2.6305285
20201226T1500,2.8605285
20201226T1600,2.7105286
20201226T1700,2.3305285
20201226T1800,1.8005286
20201226T1900,0.35052866
20201226T2000,-0.029471342
20201226T2100,-0.36947134
20201226T2200,-0.70947134
20201226T2300,-1.0094713
20201227T0000,-1.2694713
20201227T0100,-0.82947135
20201227T0200,-0.63947135
20201227T0300,-0.64947134
20201227T0400,-1.0494714
20201227T0500,-1.0194713
20201227T0600,-0.59947133
20201227T0700,0.06052866
20201227T0800,0.40052867
20201227T0900,0.78052866
20201227T1000,2.7905285
20201227T1100,4.2705283
20201227T1200,5.4705286
20201227T1300,5.9305286
20201227T1400,6.5305285
20201227T1500,6.1405287
20201227T1600,6.040529
20201227T1700,5.9205284
20201227T1800,5.7705283
20201227T1900,5.3505287
20201227T2000,5.5305285
20201227T2100,6.0305285
20201227T2200,5.8405285
20201227T2300,5.7205286
20201228T0000,5.4505286
20201228T0100,5.4405284
20201228T0200,5.0905285
20201228T0300,4.7505283
20201228T0400,3.9905286
20201228T0500,3.0505285
20201228T0600,3.6005285
20201228T0700,3.8305285
20201228T0800,3.8605285
20201228T0900,4.3605285
20201228T1000,5.4905286
20201228T1100,4.6705284
20201228T1200,5.7505283
20201228T1300,4.4405284
20201228T1400,5.9405284
20201228T1500,5.7605286
20201228T1600,5.8405285
20201228T1700,3.8805285
20201228T1800,2.6205285
20201228T1900,2.8705285
20201228T2000,4.2505283
20201228T2100,3.2205286
20201228T2200,4.0505285
20201228T2300,4.7405286
20201229T0000,4.9605284
20201229T0100,4.4205284
20201229T0200,3.9805286
20201229T0300,3.4505286
20201229T0400,3.8105285
20201229T0500,3.9305286
20201229T0600,3.1905286
20201229T0700,3.4605286
20201229T0800,3.3205285
20201229T0900,3.4805286
20201229T1000,4.0505285
20201229T1100,5.0305285
20201229T1200,5.9905286
20201229T1300,6.7505283
20201229T1400,6.9905286
20201229T1500,7.0105286
20201229T1600,6.7005286
20201229T1700,6.3205285
20201229T1800,6.3805285
20201229T1900,5.1805286
20201229T2000,4.3005285
20201229T2100,3.5805285
20201229T2200,2.8005285
20201229T2300,2.3505285
20201230T0000,2.2105286
20201230T0100,2.9505286
20201230T0200,3.6205285
20201230T0300,3.6205285
20201230T0400,2.0105286
20201230T0500,1.0305287
20201230T0600,1.3805287
20201230T0700,1.3105286
20201230T0800,1.2705287
20201230T0900,0.54052866
20201230T1000,2.6805286
20201230T1100,3.8805285
20201230T1200,4.6505284
20201230T1300,5.8905287
20201230T1400,5.7105284
20201230T1500,5.5205283
20201230T1600,4.9505286
20201230T1700,4.3605285
20201230T1800,3.3105285
20201230T1900,2.9805286
20201230T2000,1.9005287
20201230T2100,1.3905287
20201230T2200,1.1005287
20201230T2300,0.86052865
20201231T0000,0.6905287
20201231T0100,0.19052866
20201231T0200,-0.20947134
20201231T0300,-0.10947134
20201231T0400,0.7705287
20201231T0500,0.44052866
20201231T0600,0.54052866
20201231T0700,0.9505287
20201231T0800,1.4205287
20201231T0900,2.2305286
20201231T1000,2.3805285
20201231T1100,3.0505285
20201231T1200,3.6205285
20201231T1300,5.2305284
20201231T1400,5.6905284
20201231T1500,5.8605285
20201231T1600,5.2005286
20201231T1700,5.1205287
20201231T1800,4.9205284
20201231T1900,4.9905286
20201231T2000,4.3605285
20201231T2100,3.8205285
20201231T2200,3.1705287
20201231T2300,3.2905285
20210101T0000,3.3205285
20210101T0100,2.3505285
20210101T0200,2.0205286
20210101T0300,1.7105286
20210101T0400,1.2505287
20210101T0500,0.5705287
20210101T0600,-0.28947133
20210101T0700,-0.8594713
20210101T0800,-0.9194713
20210101T0900,-0.6194713
20210101T1000,0.29052866
20210101T1100,1.3305286
20210101T1200,2.3205285
20210101T1300,3.9205287
20210101T1400,4.1505284
20210101T1500,4.0605288
20210101T1600,3.3905284
20210101T1700,2.2505286
20210101T1800,1.9705287
20210101T1900,1.7305287
20210101T2000,1.5205287
20210101T2100,1.1205287
20210101T2200,0.7505287
20210101T2300,0.61052865
20210102T0000,0.53052866
20210102T0100,0.050528657
20210102T0200,-0.30947134
20210102T0300,-0.56947136
20210102T0400,-0.7394713
20210102T0500,-0.45947134
20210102T0600,-0.32947135
20210102T0700,-0.6094713
20210102T0800,-0.52947134
20210102T0900,-0.33947134
20210102T1000,0.34052867
20210102T1100,1.8605287
20210102T1200,3.4005284
20210102T1300,5.3305287
20210102T1400,5.7005286
20210102T1500,5.2005286
20210102T1600,4.4605284
20210102T1700,3.0805285
20210102T1800,1.2305287
20210102T1900,1.1105287
20210102T2000,0.91052866
20210102T2100,0.55052865
20210102T2200,0.050528657
20210102T2300,-0.28947133
20210103T0000,-0.5594713
20210103T0100,-1.0494714
20210103T0200,-1.2494713
20210103T0300,-1.2994714
20210103T0400,-1.1794714
20210103T0500,-1.0494714
20210103T0600,-0.90947133
20210103T0700,-0.7494713
20210103T0800,-0.76947135
20210103T0900,-0.51947135
20210103T1000,0.09052865
20210103T1100,0.6405287
20210103T1200,1.1705287
20210103T1300,2.0505285
20210103T1400,2.4205287
20210103T1500,2.6005285
20210103T1600,2.4005284
20210103T1700,1.7105286
20210103T1800,1.2605287
20210103T1900,0.87052864
20210103T2000,0.34052867
20210103T2100,-0.04947134
20210103T2200,-0.04947134
20210103T2300,-0.08947134
20210104T0000,0.000528658
20210104T0100,0.16052866
20210104T0200,-0.059471346
20210104T0300,-0.32947135
20210104T0400,-0.48947132
20210104T0500,-0.65947133
20210104T0600,-0.94947135
20210104T0700,-1.2194713
20210104T0800,-1.3094714
20210104T0900,-1.0094713
20210104T1000,0.030528657
20210104T1100,1.1405287
20210104T1200,2.0505285
20210104T1300,2.0105286
20210104T1400,2.8905284
20210104T1500,3.5505285
20210104T1600,3.5705285
20210104T1700,1.6805286
20210104T1800,0.20052865
20210104T1900,-0.29947135
20210104T2000,0.000528658
20210104T2100,1.4205287
20210104T2200,0.46052867
20210104T2300,-0.39947134
20210105T0000,-0.9294713
20210105T0100,-1.2494713
20210105T0200,-1.1494713
20210105T0300,-0.63947135
20210105T0400,-0.5494713
20210105T0500,-0.71947134
20210105T0600,-1.0294713
20210105T0700,-1.2594713
20210105T0800,-1.1494713
20210105T0900,-0.5494713
20210105T1000,0.39052868
20210105T1100,1.4105287
20210105T1200,1.5605286
20210105T1300,2.0105286
20210105T1400,2.3405285
20210105T1500,2.5405285
20210105T1600,2.5205286
20210105T1700,1.2805287
20210105T1800,0.21052867
20210105T1900,0.6405287
20210105T2000,0.8805287
20210105T2100,0.90052867
20210105T2200,0.55052865
20210105T2300,0.73052865
20210106T0000,0.66052866
20210106T0100,0.91052866
20210106T0200,0.7105287
20210106T0300,0.68052864
20210106T0400,0.74052864
20210106T0500,0.66052866
20210106T0600,0.44052866
20210106T0700,0.29052866
20210106T0800,0.000528658
20210106T0900,0.030528657
20210106T1000,0.67052865
20210106T1100,1.4905287
20210106T1200,2.1805286
20210106T1300,3.2405286
20210106T1400,3.6405284
20210106T1500,3.8005285
20210106T1600,3.8705285
20210106T1700,3.4805286
20210106T1800,3.0205286
20210106T1900,2.7105286
20210106T2000,2.3905284
20210106T2100,2.1405284
20210106T2200,1.7705287
20210106T2300,1.6105287
20210107T0000,0.31052867
20210107T0100,0.53052866
20210107T0200,1.0105287
20210107T0300,0.9605287
20210107T0400,0.73052865
20210107T0500,0.7005287
20210107T0600,0.67052865
20210107T0700,0.68052864
20210107T0800,0.67052865
20210107T0900,0.8905287
20210107T1000,1.5805286
20210107T1100,2.4005284
20210107T1200,3.0405285
20210107T1300,2.1505284
20210107T1400,2.5905285
20210107T1500,2.4905286
20210107T1600,2.2605286
20210107T1700,1.3105286
20210107T1800,0.5705287
20210107T1900,-0.13947135
20210107T2000,-0.65947133
20210107T2100,-0.96947134
20210107T2200,-1.1894714
20210107T2300,-1.0294713
20210108T0000,-0.36947134
20210108T0100,-0.15947133
20210108T0200,-0.93947136
20210108T0300,-1.0594714
20210108T0400,-0.76947135
20210108T0500,-0.38947132
20210108T0600,-0.21947134
20210108T0700,-0.44947132
20210108T0800,-0.19947135
20210108T0900,0.22052866
20210108T1000,1.0105287
20210108T1100,1.7705287
20210108T1200,2.4405286
20210108T1300,2.1505284
20210108T1400,2.4605286
20210108T1500,2.5705285
20210108T1600,2.3505285
20210108T1700,1.8205286
20210108T1800,1.2905287
20210108T1900,0.66052866
20210108T2000,-0.96947134
20210108T2100,-1.4894713
20210108T2200,-1.6794714
20210108T2300,-1.5994713
20210109T0000,-1.3794713
20210109T0100,-1.4994713
20210109T0200,-1.6294713
20210109T0300,-1.8894713
20210109T0400,-2.0294714
20210109T0500,-2.1494715
20210109T0600,-2.3894715
20210109T0700,-2.5294714
20210109T0800,-2.9194715
20210109T0900,-2.7394714
20210109T1000,-1.5794713
20210109T1100,0.36052868
20210109T1200,2.4505286
20210109T1300,2.7505286
20210109T1400,3.0505285
20210109T1500,2.8705285
20210109T1600,2.3805285
20210109T1700,1.3105286
20210109T1800,-0.059471346
20210109T1900,-0.8694713
20210109T2000,-0.94947135
20210109T2100,-1.1094713
20210109T2200,-1.4294714
20210109T2300,-1.8894713
20210110T0000,-2.2294714
20210110T0100,-2.3894715
20210110T0200,-2.5494714
20210110T0300,-2.6994715
20210110T0400,-2.8494716
20210110T0500,-3.0894713
20210110T0600,-3.3194714
20210110T0700,-3.7294714
20210110T0800,-4.1994715
20210110T0900,-4.6694713
20210110T1000,-3.3594716
20210110T1100,-1.1494713
20210110T1200,1.2205287
20210110T1300,2.2205286
20210110T1400,2.6105285
20210110T1500,2.6005285
20210110T1600,1.9305286
20210110T1700,0.62052864
20210110T1800,-1.1094713
20210110T1900,-1.8294713
20210110T2000,-2.0694714
20210110T2100,-2.2794714
20210110T2200,-2.5594714
20210110T2300,-2.8694715
20210111T0000,-3.0694714
20210111T0100,-3.2594714
20210111T0200,-3.5594714
20210111T0300,-3.9294715
20210111T0400,-4.2794714
20210111T0500,-4.5094714
20210111T0600,-4.6794715
20210111T0700,-4.6994715
20210111T0800,-4.6194715
20210111T0900,-4.3694715
20210111T1000,-3.5794713
20210111T1100,-2.3594716
20210111T1200,-1.3294713
20210111T1300,0.23052865
20210111T1400,0.84052867
20210111T1500,1.0105287
20210111T1600,0.66052866
20210111T1700,0.110528655
20210111T1800,0.030528657
20210111T1900,0.14052865
20210111T2000,-0.43947133
20210111T2100,-1.2094713
20210111T2200,-1.5894713
20210111T2300,-1.4194714
20210112T0000,-1.0894713
20210112T0100,-1.0694714
20210112T0200,-0.96947134
20210112T0300,-0.37947133
20210112T0400,-0.15947133
20210112T0500,0.62052864
20210112T0600,1.4505286
20210112T0700,2.1305285
20210112T0800,2.5805285
20210112T0900,2.8305285
20210112T1000,3.5705285
20210112T1100,3.4405286
20210112T1200,3.0905285
20210112T1300,3.3705285
20210112T1400,3.5005286
20210112T1500,3.8505285
20210112T1600,3.9605286
20210112T1700,3.9605286
20210112T1800,4.1005287
20210112T1900,4.3805285
20210112T2000,4.6205287
20210112T2100,4.6805286
20210112T2200,4.4205284
20210112T2300,3.2205286
20210113T0000,2.2505286
20210113T0100,1.5405287
20210113T0200,1.2805287
20210113T0300,1.6505287
20210113T0400,0.42052865
20210113T0500,-0.7894713
20210113T0600,-0.8694713
20210113T0700,-1.1894714
20210113T0800,-0.5594713
20210113T0900,0.30052868
20210113T1000,2.0005286
20210113T1100,4.0105286
20210113T1200,5.8105288
20210113T1300,5.2705283
20210113T1400,5.8005285
20210113T1500,5.5805287
20210113T1600,5.7105284
20210113T1700,5.4705286
20210113T1800,5.1805286
20210113T1900,6.1705284
20210113T2000,6.290529
20210113T2100,6.7105284
20210113T2200,6.5905285
20210113T2300,6.6705284
20210114T0000,6.5605288
20210114T0100,6.290529
20210114T0200,6.0105286
20210114T0300,5.040529
20210114T0400,0.7105287
20210114T0500,1.1405287
20210114T0600,0.78052866
20210114T0700,0.46052867
20210114T0800,0.27052864
20210114T0900,0.13052866
20210114T1000,0.13052866
20210114T1100,0.85052866
20210114T1200,0.48052865
20210114T1300,0.68052864
20210114T1400,0.98052865
20210114T1500,1.1305287
20210114T1600,1.0305287
20210114T1700,0.6305287
20210114T1800,0.5705287
20210114T1900,0.50052863
20210114T2000,0.48052865
20210114T2100,0.49052867
20210114T2200,0.53052866
20210114T2300,0.60052866
20210115T0000,0.43052867
20210115T0100,0.25052866
20210115T0200,0.41052866
20210115T0300,0.19052866
20210115T0400,0.18052867
20210115T0500,0.17052865
20210115T0600,0.16052866
20210115T0700,0.030528657
20210115T0800,-0.6694713
20210115T0900,-1.1194713
20210115T1000,-0.8694713
20210115T1100,-0.21947134
20210115T1200,-0.17947134
20210115T1300,0.22052866
20210115T1400,-0.47947133
20210115T1500,0.7005287
20210115T1600,1.1105287
20210115T1700,0.59052867
20210115T1800,-1.7294713
20210115T1900,-3.1394715
20210115T2000,-3.4294715
20210115T2100,-3.8794715
20210115T2200,-4.459471
20210115T2300,-4.709471
20210116T0000,-4.5994716
20210116T0100,-4.5794716
20210116T0200,-4.4294715
20210116T0300,-4.2194715
20210116T0400,-4.2294717
20210116T0500,-3.9694715
20210116T0600,-3.7994714
20210116T0700,-4.3794713
20210116T0800,-4.5394716
20210116T0900,-3.6394715
20210116T1000,-1.9294714
20210116T1100,-0.95947134
20210116T1200,-0.30947134
20210116T1300,-0.69947135
20210116T1400,0.030528657
20210116T1500,0.08052866
20210116T1600,-0.16947135
20210116T1700,-0.52947134
20210116T1800,-0.68947136
20210116T1900,-0.4994713
20210116T2000,-0.20947134
20210116T2100,0.41052866
20210116T2200,-0.29947135
20210116T2300,-0.13947135
20210117T0000,-0.04947134
20210117T0100,0.67052865
20210117T0200,1.1205287
20210117T0300,1.8705287
20210117T0400,1.8705287
20210117T0500,1.7605287
20210117T0600,1.6105287
20210117T0700,1.3405286
20210117T0800,1.0805286
20210117T0900,1.3705287
20210117T1000,2.2205286
20210117T1100,2.6105285
20210117T1200,3.2005286
20210117T1300,2.2705286
20210117T1400,3.3105285
20210117T1500,4.3505287
20210117T1600,3.9805286
20210117T1700,2.7305286
20210117T1800,1.8005286
20210117T1900,0.80052865
20210117T2000,1.5405287
20210117T2100,2.2705286
20210117T2200,2.3005285
20210117T2300,2.2505286
20210118T0000,2.0405285
20210118T0100,1.8605287
20210118T0200,1.7105286
20210118T0300,1.6905286
20210118T0400,2.0105286
20210118T0500,1.9905287
20210118T0600,1.8405286
20210118T0700,1.7905287
20210118T0800,1.6205287
20210118T0900,1.9805287
20210118T1000,2.5905285
20210118T1100,3.1605287
20210118T1200,3.8905284
20210118T1300,3.9205287
20210118T1400,4.7505283
20210118T1500,4.5505285
20210118T1600,4.6105285
20210118T1700,3.4205287
20210118T1800,2.1105285
20210118T1900,1.3305286
20210118T2000,0.85052866
20210118T2100,-0.24947134
20210118T2200,-0.9294713
20210118T2300,-1.5894713
20210119T0000,-1.6094713
20210119T0100,-1.4994713
20210119T0200,-1.3294713
20210119T0300,-1.4094714
20210119T0400,-1.6694714
20210119T0500,-1.4294714
20210119T0600,-1.2694713
20210119T0700,-1.0094713
20210119T0800,-0.57947135
20210119T0900,-0.32947135
20210119T1000,1.8105286
20210119T1100,5.1505284
20210119T1200,6.8705287
20210119T1300,6.9505286
20210119T1400,8.180529
20210119T1500,8.410529
20210119T1600,7.7405286
20210119T1700,6.4905286
20210119T1800,4.4705286
20210119T1900,3.0405285
20210119T2000,1.7205287
20210119T2100,1.4205287
20210119T2200,1.4705287
20210119T2300,1.5605286
20210120T0000,1.6105287
20210120T0100,1.7705287
20210120T0200,2.1905286
20210120T0300,2.2205286
20210120T0400,2.2405286
20210120T0500,2.8105285
20210120T0600,3.2805285
20210120T0700,3.6705287
20210120T0800,4.2605286
20210120T0900,5.5705285
20210120T1000,6.6505284
20210120T1100,7.540529
20210120T1200,8.940529
20210120T1300,9.700529
20210120T1400,10.070529
20210120T1500,9.350529
20210120T1600,6.8105288
20210120T1700,4.2505283
20210120T1800,3.2005286
20210120T1900,2.8205285
20210120T2000,1.6705287
20210120T2100,1.0505286
20210120T2200,2.0405285
20210120T2300,1.5105287
20210121T0000,2.7005286
20210121T0100,3.6305285
20210121T0200,4.7205286
20210121T0300,5.1305285
20210121T0400,5.4405284
20210121T0500,5.5305285
20210121T0600,6.040529
20210121T0700,6.290529
20210121T0800,6.4605284
20210121T0900,7.1805286
20210121T1000,8.200529
20210121T1100,9.240529
20210121T1200,10.370529
20210121T1300,10.630529
20210121T1400,11.030529
20210121T1500,11.030529
20210121T1600,10.670529
20210121T1700,10.140529
20210121T1800,9.960529
20210121T1900,9.930529
20210121T2000,9.510529
20210121T2100,9.640529
20210121T2200,9.660529
20210121T2300,9.450529
20210122T0000,9.520529
20210122T0100,8.760529
20210122T0200,8.670529
20210122T0300,8.330529
20210122T0400,8.450529
20210122T0500,8.100529
20210122T0600,8.400529
20210122T0700,8.970529
20210122T0800,7.7505283
20210122T0900,8.600529
20210122T1000,9.560529
20210122T1100,11.250529
20210122T1200,10.340529
20210122T1300,12.070529
20210122T1400,9.030529
20210122T1500,8.740529
20210122T1600,8.760529
20210122T1700,8.480529
20210122T1800,8.440529
20210122T1900,8.280529
20210122T2000,8.230529
20210122T2100,7.7405286
20210122T2200,7.8805285
20210122T2300,3.8305285
20210123T0000,2.0305285
20210123T0100,1.7805287
20210123T0200,3.1705287
20210123T0300,3.3605285
20210123T0400,2.8705285
20210123T0500,2.7905285
20210123T0600,2.6005285
20210123T0700,2.5105286
20210123T0800,2.3305285
20210123T0900,2.8205285
20210123T1000,3.7305286
20210123T1100,4.8205285
20210123T1200,6.1905284
20210123T1300,6.8005285
20210123T1400,7.040529
20210123T1500,7.0505285
20210123T1600,6.040529
20210123T1700,5.0305285
20210123T1800,4.7805285
20210123T1900,4.6705284
20210123T2000,2.9405286
20210123T2100,4.3605285
20210123T2200,3.5505285
20210123T2300,2.9105287
20210124T0000,1.2005286
20210124T0100,0.6905287
20210124T0200,0.79052866
20210124T0300,0.48052865
20210124T0400,0.55052865
20210124T0500,0.9405287
20210124T0600,1.0205287
20210124T0700,0.6905287
20210124T0800,0.85052866
20210124T0900,1.2505287
20210124T1000,0.85052866
20210124T1100,1.2905287
20210124T1200,2.1405284
20210124T1300,3.5905285
20210124T1400,4.1505284
20210124T1500,4.2805285
20210124T1600,4.3305287
20210124T1700,3.7105286
20210124T1800,2.8705285
20210124T1900,1.8705287
20210124T2000,2.3805285
20210124T2100,3.3405285
20210124T2200,1.6205287
20210124T2300,0.38052866
20210125T0000,1.8305286
20210125T0100,0.91052866
20210125T0200,1.6605287
20210125T0300,1.4605286
20210125T0400,1.0505286
20210125T0500,0.72052866
20210125T0600,0.34052867
20210125T0700,0.47052866
20210125T0800,0.31052867
20210125T0900,0.80052865
20210125T1000,1.1305287
20210125T1100,1.7905287
20210125T1200,1.9805287
20210125T1300,3.5205286
20210125T1400,3.2705286
20210125T1500,3.2505286
20210125T1600,3.1405284
20210125T1700,2.8205285
20210125T1800,2.2205286
20210125T1900,1.7905287
20210125T2000,1.5205287
20210125T2100,1.7405287
20210125T2200,0.72052866
20210125T2300,-0.38947132
20210126T0000,0.010528658
20210126T0100,0.10052866
20210126T0200,-0.58947134
20210126T0300,-1.2594713
20210126T0400,-1.4394714
20210126T0500,-1.2594713
20210126T0600,-1.2694713
20210126T0700,-0.15947133
20210126T0800,-0.30947134
20210126T0900,0.53052866
20210126T1000,1.5805286
20210126T1100,2.4505286
20210126T1200,2.8505285
20210126T1300,3.4905286
20210126T1400,4.0705285
20210126T1500,4.2305284
20210126T1600,4.0805287
20210126T1700,3.7105286
20210126T1800,1.8105286
20210126T1900,1.0705286
20210126T2000,0.050528657
20210126T2100,-0.07947134
20210126T2200,-0.029471342
20210126T2300,-0.43947133
20210127T0000,-0.5394713
20210127T0100,-0.65947133
20210127T0200,-0.27947134
20210127T0300,0.31052867
20210127T0400,1.2005286
20210127T0500,1.7605287
20210127T0600,1.8805287
20210127T0700,1.7005286
20210127T0800,1.8505287
20210127T0900,3.1605287
20210127T1000,3.6005285
20210127T1100,3.6005285
20210127T1200,4.6405287
20210127T1300,2.5405285
20210127T1400,2.6405284
20210127T1500,4.040529
20210127T1600,4.6405287
20210127T1700,4.2605286
20210127T1800,3.0805285
20210127T1900,3.6505284
20210127T2000,2.4705286
20210127T2100,2.7405286
20210127T2200,2.8905284
20210127T2300,3.8105285
20210128T0000,3.4305286
20210128T0100,4.3605285
20210128T0200,4.2305284
20210128T0300,4.4105287
20210128T0400,4.4805284
20210128T0500,4.9505286
20210128T0600,5.5505285
20210128T0700,6.2305284
20210128T0800,6.2705283
20210128T0900,7.8605285
20210128T1000,8.700529
20210128T1100,10.540529
20210128T1200,10.790529
20210128T1300,12.8005295
20210128T1400,12.540529
20210128T1500,12.910529
20210128T1600,12.640529
20210128T1700,11.960529
20210128T1800,11.3005295
20210128T1900,11.080529
20210128T2000,10.710529
20210128T2100,10.3005295
20210128T2200,10.360529
20210128T2300,10.380529
20210129T0000,10.470529
20210129T0100,10.620529
20210129T0200,10.540529
20210129T0300,10.750529
20210129T0400,10.530529
20210129T0500,10.610529
20210129T0600,9.990529
20210129T0700,10.150529
20210129T0800,9.680529
20210129T0900,8.560529
20210129T1000,9.900529
20210129T1100,9.420529
20210129T1200,9.170529
20210129T1300,10.030529
20210129T1400,10.400529
20210129T1500,10.230529
20210129T1600,9.490529
20210129T1700,8.650529
20210129T1800,8.200529
20210129T1900,7.8405285
20210129T2000,7.4405284
20210129T2100,7.2405286
20210129T2200,6.9505286
20210129T2300,6.7105284
20210130T0000,6.1505284
20210130T0100,6.0305285
20210130T0200,5.6805286
20210130T0300,6.4305286
20210130T0400,5.9105287
20210130T0500,5.8605285
20210130T0600,5.9905286
20210130T0700,5.6505284
20210130T0800,5.8705287
20210130T0900,6.6805286
20210130T1000,6.5205283
20210130T1100,7.5005283
20210130T1200,6.5605288
20210130T1300,7.3305287
20210130T1400,8.100529
20210130T1500,9.450529
20210130T1600,9.200529
20210130T1700,8.610529
20210130T1800,7.7105284
20210130T1900,8.360529
20210130T2000,8.500529
20210130T2100,8.420529
20210130T2200,8.320529
20210130T2300,8.230529
20210131T0000,8.0505295
20210131T0100,7.8505287
20210131T0200,7.3605285
20210131T0300,7.1205287
20210131T0400,6.290529
20210131T0500,5.7605286
20210131T0600,4.5605288
20210131T0700,2.7205286
20210131T0800,2.7205286
20210131T0900,3.1405284
20210131T1000,3.9405286
20210131T1100,4.5705285
20210131T1200,5.2005286
20210131T1300,7.5005283
20210131T1400,8.3005295
20210131T1500,8.580529
20210131T1600,8.450529
20210131T1700,8.240529
20210131T1800,7.9505286
20210131T1900,7.8405285
20210131T2000,7.7605286
20210131T2100,7.7805285
20210131T2200,7.4205284
20210131T2300,7.6805286
20210201T0000,7.5905285
20210201T0100,7.5105286
20210201T0200,7.3205285
20210201T0300,7.2805285
20210201T0400,6.7005286
20210201T0500,6.6105285
20210201T0600,6.3005285
20210201T0700,6.7305284
20210201T0800,6.2205286
20210201T0900,6.7605286
20210201T1000,8.110529
20210201T1100,8.830529
20210201T1200,10.100529
